constituent_id,first_gift_date,last_gift_date,lifetime_gifts,lifetime_giving,average_gift,largest_gift,donor_level,retention_status,has_open_pledge,household_id,giving_2021,giving_2022,giving_2023,giving_2024,giving_2025
2573,2023-08-15,2025-04-24,21,3048.2,145.15238095238095,409.1,Mid-level,Retained,False,827.0,0.0,0.0,944.6200000000001,1541.68,561.9
2574,2022-09-28,2025-01-02,4,300.18,75.045,111.14,General,Retained,False,,0.0,111.14,0.0,125.9,63.14
2575,2022-08-28,2025-03-29,6,16303.6,2717.266666666667,3950.9,Major,Retained,False,828.0,0.0,3712.54,2609.82,3883.58,6097.66
2576,2021-06-07,2025-03-21,43,4046.592,94.10679069767443,328.14,Mid-level,Retained,False,829.0,845.48,284.87199999999996,688.84,2049.9,177.5
2577,2024-08-05,2025-03-14,4,2830.28,707.57,986.08,Mid-level,Retained,False,,0.0,0.0,0.0,2443.48,386.8
2578,2022-08-26,2024-10-09,4,4128.66,1032.165,2265.18,Mid-level,Lapsed,False,830.0,0.0,570.14,0.0,3558.5199999999995,0.0
2580,2021-10-02,2025-02-15,14,2213.1,158.07857142857142,605.76,Mid-level,Retained,False,832.0,294.65999999999997,530.74,186.72,1123.44,77.54
2581,2025-05-06,2025-05-06,1,232.9,232.9,232.9,General,Reactivated,False,833.0,0.0,0.0,0.0,0.0,232.9
2582,2022-01-22,2025-03-28,8,1048.7,131.0875,386.54,Mid-level,Retained,False,,0.0,59.26,0.0,674.5799999999999,314.86
2583,2023-10-29,2025-01-28,12,1891.98,157.665,426.92,Mid-level,Retained,False,,0.0,0.0,174.42,1532.3,185.26
2584,2021-11-22,2025-02-11,6,915.0,152.5,359.06,General,Retained,False,,359.06,127.64,0.0,237.44,190.86
2585,2024-10-09,2024-12-29,5,3384.48,676.896,1296.16,Mid-level,Lapsed,False,,0.0,0.0,0.0,3384.4799999999996,0.0
2587,2022-04-19,2025-04-21,9,1477.6,164.17777777777778,292.28,Mid-level,Retained,False,,0.0,529.04,464.36,336.32,147.88
2588,2022-04-19,2025-03-24,10,1809.88,180.988,594.74,Mid-level,Retained,False,,0.0,223.57999999999998,454.46,1071.54,60.3
2590,2023-01-02,2024-12-25,12,13697.36,1141.4466666666667,2548.62,Major,Lapsed,False,,0.0,0.0,3314.42,10382.94,0.0
2591,2025-01-02,2025-02-07,3,186.14,62.04666666666666,109.5,General,Reactivated,False,834.0,0.0,0.0,0.0,0.0,186.14000000000001
2592,2023-11-04,2024-08-23,4,3607.2,901.8,1449.26,Mid-level,Lapsed,False,835.0,0.0,0.0,1187.78,2419.42,0.0
2593,2024-01-15,2024-12-23,8,821.5,102.6875,367.86,General,Lapsed,False,836.0,0.0,0.0,0.0,821.5,0.0
2595,2024-02-24,2025-02-11,7,5422.86,774.6942857142857,1126.0,Major,Retained,False,838.0,0.0,0.0,0.0,4925.0,497.86
2596,2021-04-08,2025-04-22,31,26573.02,857.1941935483871,2699.5,Principal,Retained,False,839.0,3032.46,5005.82,3496.84,12858.66,2179.2400000000002
2597,2022-04-19,2024-11-18,5,604.54,120.90799999999999,176.28,General,Lapsed,False,,0.0,176.28,268.62,159.64,0.0
2598,2021-06-07,2024-12-14,11,6305.5199999999995,573.2290909090908,1302.58,Major,Lapsed,False,840.0,1075.78,1553.3,1162.2,2514.24,0.0
2599,2024-04-13,2025-01-21,5,2684.08,536.816,612.9,Mid-level,Retained,False,,0.0,0.0,0.0,2081.9,602.18
2600,2022-11-15,2025-03-27,32,4031.48,125.98375,254.08,Mid-level,Retained,False,,0.0,1143.14,701.74,2069.6400000000003,116.96
2601,2022-03-21,2025-04-03,15,1867.28,124.48533333333333,356.44,Mid-level,Retained,True,,0.0,604.64,174.38,1058.44,29.82
2602,2024-07-01,2025-03-28,19,2061.748,108.51305263157894,249.02,Mid-level,Retained,False,,0.0,0.0,0.0,1521.6599999999999,540.088
2604,2025-04-23,2025-04-23,1,150.34,150.34,150.34,General,Reactivated,False,,0.0,0.0,0.0,0.0,150.34
2605,2024-10-10,2025-05-09,5,663.6,132.72,189.08,General,Retained,True,,0.0,0.0,0.0,487.14,176.45999999999998
2606,2023-01-03,2025-05-06,9,1342.2,149.13333333333333,196.64,Mid-level,Retained,False,,0.0,0.0,162.02,847.04,333.14
2607,2022-10-02,2025-05-10,31,157378.36,5076.72129032258,14719.76,Principal,Retained,False,841.0,0.0,15306.939999999999,19590.58,94486.56,27994.28
2608,2022-01-21,2025-04-22,18,13593.434,755.1907777777777,1428.62,Major,Retained,False,842.0,0.0,2516.1800000000003,1279.1,7686.099999999999,2112.054
2609,2024-10-04,2025-01-04,10,1894.86,189.486,303.14,Mid-level,Retained,False,843.0,0.0,0.0,0.0,1650.1000000000001,244.76
2610,2022-10-03,2025-04-22,11,900.0600000000001,81.82363636363637,172.12,General,Retained,False,844.0,0.0,81.78,170.26000000000002,581.24,66.78
2612,2021-06-07,2025-01-21,10,1791.22,179.122,446.5,Mid-level,Retained,False,,252.62,0.0,423.9200000000001,1036.72,77.96
2613,2022-08-25,2025-05-15,23,2520.8,109.60000000000001,443.26,Mid-level,Retained,False,,0.0,60.1,210.46,1793.2399999999998,457.0
2615,2023-01-29,2024-12-20,11,1644.74,149.5218181818182,317.48,Mid-level,Lapsed,False,,0.0,0.0,490.22,1154.5200000000002,0.0
2616,2022-04-19,2025-05-19,12,1555.58,129.63166666666666,459.64,Mid-level,Retained,True,846.0,0.0,449.41999999999996,0.0,723.42,382.74
2618,2022-04-19,2025-03-23,10,1052.6,105.25999999999999,159.1,Mid-level,Retained,False,,0.0,154.66,124.28,641.7199999999999,131.94
2619,2024-10-01,2024-11-26,2,285.24,142.62,195.82,General,Lapsed,False,,0.0,0.0,0.0,285.24,0.0
2620,2022-04-19,2025-04-24,26,4046.554,155.6366923076923,650.06,Mid-level,Retained,False,,0.0,598.78,566.5999999999999,2302.2000000000003,578.9739999999999
2621,2021-04-19,2025-03-27,8,1414.42,176.8025,239.28,Mid-level,Retained,False,,212.28,156.0,422.84000000000003,345.98,277.32
2622,2024-12-15,2024-12-15,1,181.92,181.92,181.92,General,Lapsed,False,,0.0,0.0,0.0,181.92,0.0
2623,2022-04-19,2024-11-30,20,1660.26,83.013,164.58,Mid-level,Lapsed,False,848.0,0.0,207.14,323.78,1129.3400000000001,0.0
2624,2024-05-12,2025-04-26,9,1360.98,151.22,467.34,Mid-level,Retained,False,,0.0,0.0,0.0,745.0800000000002,615.9
2625,2024-03-03,2024-12-23,7,1795.58,256.51142857142855,563.3,Mid-level,Lapsed,False,,0.0,0.0,0.0,1795.58,0.0
2627,2021-10-19,2024-10-14,12,6521.36,543.4466666666666,959.12,Major,Lapsed,False,,393.36,1232.78,2711.7999999999997,2183.42,0.0
2628,2023-03-08,2025-03-13,5,713.02,142.60399999999998,353.88,General,Retained,False,,0.0,0.0,155.18,487.06,70.78
2629,2023-05-02,2024-08-25,6,16755.5,2792.5833333333335,3738.96,Major,Lapsed,False,,0.0,0.0,4947.08,11808.42,0.0
2630,2021-06-10,2024-07-20,4,456.5,114.125,214.74,General,Lapsed,False,850.0,106.48,45.32,0.0,304.7,0.0
2631,2023-07-31,2025-05-16,18,2636.52,146.47333333333333,383.54,Mid-level,Retained,False,851.0,0.0,0.0,255.1,1930.0600000000002,451.36
2632,2024-07-01,2025-03-15,10,1223.86,122.386,301.08,Mid-level,Retained,False,,0.0,0.0,0.0,925.48,298.38
2633,2022-10-03,2025-02-07,15,1454.06,96.93733333333333,363.98,Mid-level,Retained,False,,0.0,8.96,439.98,832.4400000000002,172.68
2634,2022-06-28,2025-01-22,12,1910.004,159.167,351.58,Mid-level,Retained,False,852.0,0.0,374.65999999999997,84.98,1400.0240000000001,50.34
2635,2024-10-15,2025-03-24,4,625.78,156.445,268.94,General,Retained,False,,0.0,0.0,0.0,295.26,330.52
2636,2021-06-13,2025-05-26,20,2913.34,145.667,371.98,Mid-level,Retained,False,853.0,631.62,0.0,213.89999999999998,1857.08,210.74
2637,2022-04-19,2025-05-06,45,32018.114,711.5136444444445,1881.4,Principal,Retained,True,854.0,0.0,2236.6400000000003,5413.54,20652.814000000002,3715.12
2639,2023-08-10,2025-02-02,9,1222.98,135.88666666666666,234.46,Mid-level,Retained,True,,0.0,0.0,396.2,513.36,313.42
2640,2021-07-13,2025-02-12,15,11301.88,753.4586666666667,2385.46,Major,Retained,False,,4185.8,2249.14,1344.08,2545.54,977.3199999999999
2641,2024-03-01,2024-12-14,5,539.78,107.95599999999999,178.78,General,Lapsed,False,,0.0,0.0,0.0,539.78,0.0
2642,2021-12-19,2025-05-13,17,3338.42,196.37764705882353,436.62,Mid-level,Retained,False,,371.68,574.78,262.18,1368.4,761.38
2643,2024-02-24,2024-12-28,7,2198.72,314.1028571428571,551.86,Mid-level,Lapsed,False,,0.0,0.0,0.0,2198.72,0.0
2644,2023-11-26,2025-03-24,10,8404.12,840.412,2202.88,Major,Retained,False,,0.0,0.0,3379.1800000000003,4190.64,834.3
2645,2022-07-04,2025-03-04,17,11843.58,696.6811764705882,2016.92,Major,Retained,False,856.0,0.0,337.46,642.74,10362.0,501.38
2647,2022-07-08,2024-10-24,9,1241.44,137.9377777777778,291.38,Mid-level,Lapsed,False,858.0,0.0,158.64,15.54,1067.26,0.0
2648,2022-04-19,2025-05-10,15,78472.048,5231.469866666666,11761.54,Principal,Retained,False,859.0,0.0,11704.3,15772.7,30937.448,20057.6
2649,2021-06-07,2025-03-08,19,15577.08,819.8463157894737,1379.22,Major,Retained,True,,3298.2,3298.22,2592.14,6015.08,373.44
2650,2024-12-28,2025-04-01,3,11160.1,3720.0333333333333,4480.12,Major,Retained,False,860.0,0.0,0.0,0.0,3432.92,7727.18
2651,2024-09-30,2025-03-25,5,846.3679999999999,169.2736,373.268,General,Retained,False,861.0,0.0,0.0,0.0,796.288,50.08
2652,2024-08-13,2025-03-30,4,608.9,152.225,265.9,General,Retained,False,,0.0,0.0,0.0,265.9,343.0
2653,2023-03-06,2025-03-11,8,1554.58,194.3225,449.3,Mid-level,Retained,False,,0.0,0.0,389.08000000000004,595.58,569.9200000000001
2654,2023-11-08,2025-04-21,10,1612.84,161.284,484.38,Mid-level,Retained,False,862.0,0.0,0.0,631.24,850.9200000000001,130.68
2655,2021-08-24,2024-01-12,7,1347.5,192.5,355.12,Mid-level,Lapsed,True,863.0,831.08,0.0,424.36,92.06,0.0
2656,2024-09-14,2025-03-31,18,1727.53,95.9738888888889,379.78,Mid-level,Retained,False,,0.0,0.0,0.0,1383.5459999999998,343.984
2657,2024-04-25,2025-05-17,12,1301.7,108.47500000000001,287.14,Mid-level,Retained,False,,0.0,0.0,0.0,894.22,407.48
2660,2025-03-14,2025-03-14,1,68.98,68.98,68.98,General,Reactivated,False,,0.0,0.0,0.0,0.0,68.98
2661,2022-11-16,2024-04-19,7,857.86,122.55142857142857,501.4,General,Lapsed,False,864.0,0.0,37.18,139.62,681.0600000000001,0.0
2662,2022-07-08,2025-01-04,25,3786.6,151.464,383.96,Mid-level,Retained,False,865.0,0.0,469.14000000000004,933.26,2231.28,152.92
2663,2022-07-03,2025-02-05,9,26846.62,2982.9577777777777,6414.14,Principal,Retained,False,,0.0,6135.42,2920.38,14894.900000000001,2895.92
2665,2021-10-12,2025-04-28,25,3378.86,135.1544,544.02,Mid-level,Retained,False,867.0,440.14,623.98,363.59999999999997,1791.1999999999998,159.94
2666,2024-07-31,2025-02-05,2,304.65999999999997,152.32999999999998,280.08,General,Retained,False,868.0,0.0,0.0,0.0,24.58,280.08
2667,2022-06-29,2024-12-21,17,447263.26,26309.603529411765,53072.96,Principal,Lapsed,False,869.0,0.0,138168.47999999998,93756.56,215338.22000000003,0.0
2668,2021-10-10,2025-04-23,7,907.0,129.57142857142858,315.8,General,Retained,False,,132.68,0.0,32.48,522.86,218.98000000000002
2669,2022-11-15,2025-05-15,9,1205.44,133.9377777777778,213.92,Mid-level,Retained,False,870.0,0.0,159.76,0.0,668.74,376.94
2670,2025-03-22,2025-04-21,4,331.44599999999997,82.86149999999999,133.42,General,Reactivated,False,,0.0,0.0,0.0,0.0,331.44599999999997
2671,2022-10-03,2025-05-08,26,2407.44,92.59384615384616,239.28,Mid-level,Retained,False,871.0,0.0,148.44,730.28,1179.0600000000002,349.65999999999997
2672,2021-05-28,2025-02-04,25,4128.74,165.1496,499.62,Mid-level,Retained,False,872.0,911.3,332.18,420.34000000000003,1965.2999999999997,499.62
2673,2024-01-30,2025-04-22,11,1995.84,181.44,557.24,Mid-level,Retained,False,,0.0,0.0,0.0,1552.44,443.40000000000003
2674,2023-11-28,2025-04-21,8,1124.86,140.6075,311.82,Mid-level,Retained,True,,0.0,0.0,159.0,866.0,99.86
2675,2025-03-22,2025-05-12,2,419.28000000000003,209.64000000000001,275.04,General,Reactivated,False,,0.0,0.0,0.0,0.0,419.28000000000003
2676,2025-03-30,2025-03-30,1,107.78,107.78,107.78,General,Reactivated,False,,0.0,0.0,0.0,0.0,107.78
2677,2022-07-10,2025-04-20,10,1381.88,138.18800000000002,396.22,Mid-level,Retained,False,,0.0,292.32,219.74,534.1600000000001,335.65999999999997
2678,2021-07-13,2024-12-12,31,3571.642,115.21425806451613,362.0,Mid-level,Lapsed,False,873.0,373.14,855.5600000000001,642.342,1700.5999999999997,0.0
2679,2023-07-30,2025-03-30,9,1062.74,118.08222222222223,277.8,Mid-level,Retained,False,874.0,0.0,0.0,673.76,274.76,114.22
2680,2024-08-18,2025-05-16,6,1019.56,169.92666666666665,392.56,Mid-level,Retained,False,875.0,0.0,0.0,0.0,233.68,785.8800000000001
2681,2022-01-10,2024-11-27,7,1311.7,187.3857142857143,391.12,Mid-level,Lapsed,False,876.0,0.0,391.12,209.70000000000002,710.8799999999999,0.0
2683,2024-07-31,2025-02-01,4,2989.7000000000003,747.4250000000001,1064.88,Mid-level,Retained,False,878.0,0.0,0.0,0.0,2257.46,732.24
2684,2023-07-25,2024-12-17,9,1396.1200000000001,155.12444444444446,412.32,Mid-level,Lapsed,False,,0.0,0.0,628.6800000000001,767.4399999999999,0.0
2685,2024-07-06,2024-08-11,3,404.88,134.96,171.9,General,Lapsed,True,,0.0,0.0,0.0,404.88,0.0
2686,2022-08-23,2025-02-06,9,30217.78,3357.531111111111,6312.42,Principal,Retained,False,,0.0,7812.76,0.0,11555.66,10849.36
2687,2022-10-01,2025-05-09,9,1310.88,145.65333333333334,254.0,Mid-level,Retained,False,,0.0,169.76,37.52,1062.5,41.1
2688,2023-05-10,2025-03-15,11,1617.66,147.06,340.94,Mid-level,Retained,False,,0.0,0.0,168.6,1145.62,303.44
2689,2024-04-23,2024-10-17,7,1122.1200000000001,160.30285714285716,290.18,Mid-level,Lapsed,False,,0.0,0.0,0.0,1122.12,0.0
2690,2024-08-11,2024-10-31,6,553.1999999999999,92.19999999999999,209.76,General,Lapsed,False,,0.0,0.0,0.0,553.1999999999999,0.0
2691,2024-04-06,2025-05-07,25,4029.06,161.1624,398.56,Mid-level,Retained,False,,0.0,0.0,0.0,3748.82,280.24
2692,2024-08-14,2025-03-04,4,332.44,83.11,160.34,General,Retained,False,,0.0,0.0,0.0,200.48000000000002,131.96
2693,2022-09-29,2025-04-01,14,61559.22,4397.087142857143,7536.2,Principal,Retained,False,,0.0,7011.28,20158.88,31139.54,3249.52
2694,2021-04-08,2025-01-25,23,21249.079999999998,923.8730434782608,1710.0,Major,Retained,False,879.0,5283.820000000001,514.86,1048.82,13495.199999999999,906.38
2695,2024-04-10,2025-02-13,3,200.4,66.8,115.86,General,Retained,False,880.0,0.0,0.0,0.0,84.53999999999999,115.86
2696,2024-10-18,2025-05-09,5,1254.8,250.95999999999998,483.48,Mid-level,Retained,False,881.0,0.0,0.0,0.0,387.46000000000004,867.34
2697,2025-02-26,2025-02-26,1,233.74,233.74,233.74,General,Reactivated,False,882.0,0.0,0.0,0.0,0.0,233.74
2698,2021-11-22,2025-03-16,23,2878.98,125.17304347826087,310.48,Mid-level,Retained,False,883.0,217.04,97.8,244.82,1815.1599999999999,504.15999999999997
2699,2021-08-24,2025-02-03,26,2720.94,104.65153846153846,234.0,Mid-level,Retained,True,,633.8599999999999,68.26,326.52,1633.1,59.2
2700,2022-01-08,2024-11-28,12,2152.08,179.34,424.92,Mid-level,Lapsed,True,,0.0,536.1,681.48,934.5,0.0
2701,2023-10-19,2025-05-16,21,3353.116,159.67219047619048,448.5,Mid-level,Retained,False,,0.0,0.0,368.76,2808.056,176.3
2702,2023-06-03,2024-12-24,18,3124.68,173.59333333333333,458.66,Mid-level,Lapsed,False,884.0,0.0,0.0,358.23999999999995,2766.4399999999996,0.0
2703,2024-07-01,2025-03-15,19,90326.08,4754.004210526316,11939.5,Principal,Retained,False,,0.0,0.0,0.0,70783.26000000001,19542.82
2704,2023-11-28,2025-03-31,30,17521.118,584.0372666666666,1673.42,Major,Retained,False,,0.0,0.0,1275.28,12552.778,3693.0600000000004
2707,2024-04-14,2025-04-25,9,1383.48,153.72,399.42,Mid-level,Retained,True,,0.0,0.0,0.0,1160.96,222.51999999999998
2708,2024-01-17,2024-12-05,5,446.5,89.3,124.38,General,Lapsed,False,885.0,0.0,0.0,0.0,446.5,0.0
2709,2024-10-10,2025-03-19,2,170.42,85.21,158.82,General,Retained,False,886.0,0.0,0.0,0.0,158.82,11.6
2710,2021-08-24,2025-01-31,14,2341.5,167.25,540.02,Mid-level,Retained,True,,23.88,394.66,368.08,1014.8600000000001,540.02
2711,2022-07-08,2025-05-24,35,99015.92,2829.0262857142857,10907.18,Principal,Retained,False,,0.0,9948.06,18781.08,59063.05999999999,11223.720000000001
2712,2022-07-05,2025-03-17,34,5272.37,155.06970588235293,714.74,Major,Retained,False,,0.0,210.598,1158.322,2421.23,1482.22
2713,2023-05-27,2025-04-21,8,5317.84,664.73,1115.88,Major,Retained,False,,0.0,0.0,518.42,2418.5,2380.92
2714,2024-12-17,2024-12-17,1,546.9,546.9,546.9,General,Lapsed,False,887.0,0.0,0.0,0.0,546.9,0.0
2715,2023-01-03,2024-12-15,10,1186.28,118.628,189.86,Mid-level,Lapsed,False,888.0,0.0,0.0,184.34,1001.94,0.0
2716,2021-06-07,2025-04-23,13,1255.48,96.57538461538462,187.54,Mid-level,Retained,False,889.0,77.66,0.0,323.38,776.86,77.58
2717,2024-06-25,2025-03-12,6,828.98,138.16333333333333,540.26,General,Retained,True,890.0,0.0,0.0,0.0,797.46,31.52
2718,2024-10-07,2024-11-21,2,207.06,103.53,129.06,General,Lapsed,False,,0.0,0.0,0.0,207.06,0.0
2719,2022-11-16,2024-10-30,7,29236.22,4176.602857142857,6904.06,Principal,Lapsed,False,,0.0,3184.58,5924.26,20127.38,0.0
2720,2024-10-10,2024-12-15,4,642.98,160.745,257.66,General,Lapsed,False,,0.0,0.0,0.0,642.98,0.0
2721,2022-11-27,2025-05-15,6,706.8,117.8,195.8,General,Retained,False,891.0,0.0,188.26,0.0,147.36,371.18
2722,2022-04-19,2025-04-24,24,2888.94,120.3725,297.84,Mid-level,Retained,False,,0.0,963.82,436.68,1211.68,276.76
2723,2023-08-19,2025-03-11,6,646.3000000000001,107.71666666666668,168.36,General,Retained,False,,0.0,0.0,329.94000000000005,275.20000000000005,41.16
2724,2025-04-27,2025-04-27,1,167.66,167.66,167.66,General,Reactivated,False,892.0,0.0,0.0,0.0,0.0,167.66
2725,2021-11-22,2025-03-12,16,1592.04,99.5025,292.78,Mid-level,Retained,False,893.0,151.78,225.84,17.96,936.4399999999999,260.02
2726,2023-08-19,2024-10-30,3,272.6,90.86666666666667,162.92,General,Lapsed,True,894.0,0.0,0.0,30.0,242.6,0.0
2727,2023-11-02,2024-10-08,6,849.1,141.51666666666668,252.24,General,Lapsed,True,,0.0,0.0,86.08,763.02,0.0
2728,2023-07-23,2025-03-17,10,1037.66,103.766,186.7,Mid-level,Retained,False,,0.0,0.0,349.34,413.64000000000004,274.68
2729,2024-07-22,2025-02-11,7,772.4200000000001,110.3457142857143,176.8,General,Retained,False,,0.0,0.0,0.0,641.56,130.86
2731,2023-08-11,2025-05-03,23,3841.84,167.03652173913045,511.24,Mid-level,Retained,False,895.0,0.0,0.0,773.06,2182.74,886.04
2732,2021-08-24,2025-04-19,11,1353.06,123.00545454545454,181.82,Mid-level,Retained,False,896.0,216.84,349.46,107.96,355.98,322.82
2733,2024-11-24,2025-03-19,3,397.65999999999997,132.5533333333333,146.52,General,Retained,False,897.0,0.0,0.0,0.0,253.68,143.98
2734,2024-12-07,2025-05-08,4,227399.41999999998,56849.854999999996,117663.4,Principal,Retained,False,898.0,0.0,0.0,0.0,117663.4,109736.01999999999
2735,2023-11-08,2025-01-24,15,1969.24,131.28266666666667,411.74,Mid-level,Retained,False,,0.0,0.0,375.28,1507.94,86.02
2736,2024-05-15,2025-03-22,6,419.52,69.92,134.0,General,Retained,False,,0.0,0.0,0.0,376.06,43.46
2737,2021-10-15,2025-04-23,12,1719.08,143.25666666666666,427.38,Mid-level,Retained,False,899.0,326.74,217.76,391.50000000000006,707.5999999999999,75.48
2738,2024-11-23,2025-05-26,6,558.62,93.10333333333334,150.34,General,Retained,False,900.0,0.0,0.0,0.0,203.44,355.17999999999995
2739,2022-04-19,2025-02-08,15,13219.92,881.328,2000.6,Major,Retained,False,,0.0,1527.9,836.6199999999999,10715.42,139.98
2740,2024-04-12,2025-05-12,7,1159.6,165.65714285714284,211.68,Mid-level,Retained,False,,0.0,0.0,0.0,1013.28,146.32
2741,2023-11-09,2024-10-02,9,8651.2,961.2444444444445,1894.04,Major,Lapsed,False,,0.0,0.0,481.26,8169.94,0.0
2742,2024-02-24,2025-02-07,4,602.64,150.66,308.94,General,Retained,False,,0.0,0.0,0.0,540.78,61.86
2743,2024-08-13,2025-01-31,3,433.96,144.65333333333334,235.14,General,Retained,False,,0.0,0.0,0.0,380.78,53.18
2744,2023-01-05,2024-10-09,6,507.18,84.53,133.62,General,Lapsed,False,,0.0,0.0,303.08,204.1,0.0
2745,2024-09-30,2025-03-13,5,686.74,137.348,218.98,General,Retained,False,,0.0,0.0,0.0,467.76,218.98
2746,2022-10-03,2024-12-28,9,6108.92,678.7688888888889,1206.34,Major,Lapsed,False,,0.0,776.34,1587.38,3745.2000000000003,0.0
2747,2021-11-22,2025-04-21,12,1660.74,138.395,256.94,Mid-level,Retained,False,,110.72,178.0,236.64,912.1,223.28
2748,2023-01-25,2024-12-12,7,7481.06,1068.7228571428573,2903.96,Major,Lapsed,False,901.0,0.0,0.0,2652.94,4828.12,0.0
2749,2024-12-25,2025-05-16,2,225434.48,112717.24,148032.32,Principal,Retained,False,902.0,0.0,0.0,0.0,148032.32,77402.16
2750,2021-04-11,2025-04-23,25,3715.034,148.60136,417.36,Mid-level,Retained,False,903.0,17.92,381.88,227.82,2766.6140000000005,320.8
2751,2021-06-16,2024-11-19,15,1737.74,115.84933333333333,350.22,Mid-level,Lapsed,False,904.0,485.84000000000003,489.88,371.94,390.08000000000004,0.0
2752,2023-01-04,2025-02-03,13,1827.5,140.57692307692307,414.48,Mid-level,Retained,False,905.0,0.0,0.0,267.46000000000004,1431.8600000000001,128.18
2753,2022-04-19,2025-03-15,7,7432.16,1061.7371428571428,2337.08,Major,Retained,False,,0.0,517.1,1844.02,4504.62,566.42
2754,2024-01-28,2024-12-22,12,1829.18,152.43166666666667,370.88,Mid-level,Lapsed,False,,0.0,0.0,0.0,1829.1799999999998,0.0
2755,2021-12-18,2025-03-16,30,4529.66,150.98866666666666,414.92,Mid-level,Retained,False,906.0,304.8,1658.8799999999999,502.38,1917.8000000000002,145.8
2756,2024-08-23,2024-08-23,1,110.84,110.84,110.84,General,Lapsed,False,,0.0,0.0,0.0,110.84,0.0
2757,2022-04-19,2025-03-20,10,1151.56,115.15599999999999,348.1,Mid-level,Retained,False,,0.0,205.64,45.88,676.1,223.94
2758,2021-05-28,2025-02-11,41,5079.436,123.88868292682926,599.48,Major,Retained,False,,977.106,542.5659999999999,553.2800000000001,2985.8640000000005,20.62
2759,2024-07-16,2025-04-18,5,30117.64,6023.528,14795.58,Principal,Retained,False,,0.0,0.0,0.0,26704.300000000003,3413.34
2760,2024-01-18,2024-10-23,8,38460.5,4807.5625,8838.3,Principal,Lapsed,True,,0.0,0.0,0.0,38460.5,0.0
2761,2023-03-08,2024-11-16,8,288942.26,36117.7825,54602.6,Principal,Lapsed,False,907.0,0.0,0.0,54602.6,234339.65999999997,0.0
2762,2023-11-26,2025-03-30,31,153195.418,4941.787677419355,12259.22,Principal,Retained,False,908.0,0.0,0.0,11267.62,137214.878,4712.92
2763,2021-05-17,2024-12-09,24,805504.52,33562.68833333333,71610.5,Principal,Lapsed,False,909.0,176921.06,104211.73999999999,170334.44,354037.27999999997,0.0
2764,2024-07-29,2024-12-25,3,695.04,231.67999999999998,436.1,General,Lapsed,False,,0.0,0.0,0.0,695.0400000000001,0.0
2765,2023-08-04,2024-12-14,11,1084.96,98.63272727272728,254.52,Mid-level,Lapsed,False,,0.0,0.0,191.18,893.7800000000001,0.0
2766,2024-08-10,2024-12-24,4,963.76,240.94,543.06,General,Lapsed,False,,0.0,0.0,0.0,963.76,0.0
2767,2023-08-05,2024-11-19,9,5847.0,649.6666666666666,1337.44,Major,Lapsed,True,,0.0,0.0,936.24,4910.76,0.0
2768,2024-01-30,2025-02-02,7,1399.51,199.93,568.14,Mid-level,Retained,False,,0.0,0.0,0.0,468.03999999999996,931.47
2769,2024-04-22,2024-12-21,11,52022.24,4729.294545454545,10921.68,Principal,Lapsed,False,910.0,0.0,0.0,0.0,52022.24000000001,0.0
2770,2023-04-30,2024-12-27,8,1571.66,196.4575,321.66,Mid-level,Lapsed,False,911.0,0.0,0.0,403.56,1168.1000000000001,0.0
2771,2024-11-28,2024-12-30,2,3900.56,1950.28,2446.02,Mid-level,Lapsed,False,912.0,0.0,0.0,0.0,3900.56,0.0
2772,2022-12-31,2025-02-11,8,759.6,94.95,216.6,General,Retained,False,913.0,0.0,71.8,193.68,407.21999999999997,86.9
2773,2021-04-24,2025-03-01,24,3069.418,127.89241666666668,398.8,Mid-level,Retained,False,914.0,562.18,258.58,627.9200000000001,1546.598,74.14
2774,2023-11-07,2025-04-18,19,1979.88,104.20421052631579,302.92,Mid-level,Retained,False,,0.0,0.0,261.26,1569.44,149.18
2775,2024-04-14,2025-02-09,7,1534.18,219.16857142857143,322.28,Mid-level,Retained,False,,0.0,0.0,0.0,1460.3,73.88
2776,2024-01-25,2025-04-23,8,1387.8600000000001,173.48250000000002,401.6,Mid-level,Retained,False,,0.0,0.0,0.0,1144.26,243.60000000000002
2777,2021-07-09,2025-03-16,35,28755.14,821.5754285714286,2337.74,Principal,Retained,False,,6358.719999999999,2783.42,5106.46,13149.4,1357.1399999999999
2778,2022-01-09,2025-03-21,19,72260.42,3803.18,12199.6,Principal,Retained,False,915.0,0.0,25709.54,10451.34,26337.859999999997,9761.68
2779,2023-08-13,2025-03-18,13,38328.76,2948.366153846154,6412.12,Principal,Retained,False,,0.0,0.0,2596.26,29152.4,6580.1
2780,2024-05-16,2025-05-14,10,8001.9,800.1899999999999,1908.98,Major,Retained,False,916.0,0.0,0.0,0.0,4814.14,3187.76
2781,2023-11-08,2025-03-27,14,1674.5,119.60714285714286,309.78,Mid-level,Retained,False,,0.0,0.0,36.26,1586.0000000000002,52.24
2782,2024-08-13,2024-10-04,2,2361.08,1180.54,1266.54,Mid-level,Lapsed,False,917.0,0.0,0.0,0.0,2361.08,0.0
2783,2022-08-19,2025-05-12,28,4216.878,150.60278571428572,403.92,Mid-level,Retained,True,918.0,0.0,441.08000000000004,1545.86,1294.5179999999998,935.42
2784,2024-02-24,2025-04-23,5,441.32000000000005,88.26400000000001,140.3,General,Retained,False,919.0,0.0,0.0,0.0,311.2,130.12
